date,nav,daily_pnl,position,pos_size_bbl,roll_cost,action,crack,z_score
2019-07-29,1000000.0,0.0,0,0,0.0,hold,22.0536,
2019-07-30,1000000.0,0.0,0,0,0.0,hold,22.2792,
2019-07-31,1000000.0,0.0,0,0,0.0,hold,22.046,
2019-08-01,1000000.0,0.0,0,0,0.0,hold,20.9878,
2019-08-02,1000000.0,0.0,0,0,0.0,hold,20.6848,
2019-08-05,1000000.0,0.0,0,0,0.0,hold,19.1124,
2019-08-06,1000000.0,0.0,0,0,0.0,hold,19.1504,
2019-08-07,1000000.0,0.0,0,0,0.0,hold,18.8232,
2019-08-08,1000000.0,0.0,0,0,0.0,hold,18.412,
2019-08-09,1000000.0,0.0,0,0,0.0,hold,17.684,
2019-08-12,1000000.0,0.0,0,0,0.0,hold,16.9768,
2019-08-13,1000000.0,0.0,0,0,0.0,hold,17.8014,
2019-08-14,1000000.0,0.0,0,0,0.0,hold,17.5042,
2019-08-15,1000000.0,0.0,0,0,0.0,hold,16.699,
2019-08-16,1000000.0,0.0,0,0,0.0,hold,16.8996,
2019-08-19,1000000.0,0.0,0,0,0.0,hold,16.0566,
2019-08-20,1000000.0,0.0,0,0,0.0,hold,16.691,
2019-08-21,1000000.0,0.0,0,0,0.0,hold,17.7486,
2019-08-22,1000000.0,0.0,0,0,0.0,hold,17.1182,
2019-08-23,1000000.0,0.0,0,0,0.0,hold,17.2468,
2019-08-26,1000000.0,0.0,0,0,0.0,hold,16.7156,
2019-08-27,1000000.0,0.0,0,0,0.0,hold,16.6898,
2019-08-28,1000000.0,0.0,0,0,0.0,hold,17.2412,
2019-08-29,1000000.0,0.0,0,0,0.0,hold,16.5576,
2019-08-30,1000000.0,0.0,0,0,0.0,hold,15.67,
2019-09-03,1000000.0,0.0,0,0,0.0,hold,12.4802,
2019-09-04,1000000.0,0.0,0,0,0.0,hold,12.984,
2019-09-05,1000000.0,0.0,0,0,0.0,hold,13.427,
2019-09-06,1000000.0,0.0,0,0,0.0,hold,14.1618,
2019-09-09,1000000.0,0.0,0,0,0.0,hold,13.5066,
2019-09-10,1000000.0,0.0,0,0,0.0,hold,14.1792,
2019-09-11,1000000.0,0.0,0,0,0.0,hold,14.852,
2019-09-12,1000000.0,0.0,0,0,0.0,hold,14.7854,
2019-09-13,1000000.0,0.0,0,0,0.0,hold,14.926,
2019-09-16,1000000.0,0.0,0,0,0.0,hold,15.3404,
2019-09-17,1000000.0,0.0,0,0,0.0,hold,15.4172,
2019-09-18,1000000.0,0.0,0,0,0.0,hold,15.9318,
2019-09-19,1000000.0,0.0,0,0,0.0,hold,17.5582,
2019-09-20,1000000.0,0.0,0,0,0.0,hold,16.7134,
2019-09-23,1000000.0,0.0,0,0,0.0,hold,16.4644,
2019-09-24,1000000.0,0.0,0,0,0.0,hold,16.5768,
2019-09-25,1000000.0,0.0,0,0,0.0,hold,16.3702,
2019-09-26,1000000.0,0.0,0,0,0.0,hold,17.475,
2019-09-27,1000000.0,0.0,0,0,0.0,hold,17.5116,
2019-09-30,1000000.0,0.0,0,0,0.0,hold,17.5456,
2019-10-01,1000000.0,0.0,0,0,0.0,hold,17.0226,
2019-10-02,1000000.0,0.0,0,0,0.0,hold,16.856,
2019-10-03,1000000.0,0.0,0,0,0.0,hold,17.3792,
2019-10-04,1000000.0,0.0,0,0,0.0,hold,17.7682,
2019-10-07,1000000.0,0.0,0,0,0.0,hold,17.8394,
2019-10-08,1000000.0,0.0,0,0,0.0,hold,18.3766,
2019-10-09,1000000.0,0.0,0,0,0.0,hold,18.719,
2019-10-10,1000000.0,0.0,0,0,0.0,hold,18.7936,
2019-10-11,1000000.0,0.0,0,0,0.0,hold,18.5928,
2019-10-14,1000000.0,0.0,0,0,0.0,hold,18.391,
2019-10-15,1000000.0,0.0,0,0,0.0,hold,19.1332,
2019-10-16,1000000.0,0.0,0,0,0.0,hold,19.3308,
2019-10-17,1000000.0,0.0,0,0,0.0,hold,18.7734,
2019-10-18,1000000.0,0.0,0,0,0.0,hold,18.9234,
2019-10-21,1000000.0,0.0,0,0,0.0,hold,18.86,
2019-10-22,1000000.0,0.0,0,0,0.0,hold,18.101,
2019-10-23,1000000.0,0.0,0,0,0.0,hold,17.7834,
2019-10-24,1000000.0,0.0,0,0,0.0,hold,18.1478,
2019-10-25,1000000.0,0.0,0,0,0.0,hold,17.8984,
2019-10-28,1000000.0,0.0,0,0,0.0,hold,18.4936,
2019-10-29,1000000.0,0.0,0,0,0.0,hold,19.0478,
2019-10-30,1000000.0,0.0,0,0,0.0,hold,18.3364,
2019-10-31,1000000.0,0.0,0,0,0.0,hold,17.7856,
2019-11-01,1000000.0,0.0,0,0,0.0,hold,17.223,
2019-11-04,1000000.0,0.0,0,0,0.0,hold,17.2106,
2019-11-05,1000000.0,0.0,0,0,0.0,hold,17.0512,
2019-11-06,1000000.0,0.0,0,0,0.0,hold,16.1728,
2019-11-07,1000000.0,0.0,0,0,0.0,hold,15.5282,
2019-11-08,1000000.0,0.0,0,0,0.0,hold,15.357,
2019-11-11,1000000.0,0.0,0,0,0.0,hold,15.016,
2019-11-12,1000000.0,0.0,0,0,0.0,hold,14.9696,
2019-11-13,1000000.0,0.0,0,0,0.0,hold,15.477,
2019-11-14,1000000.0,0.0,0,0,0.0,hold,15.323,
2019-11-15,1000000.0,0.0,0,0,0.0,hold,15.332,
2019-11-18,1000000.0,0.0,0,0,0.0,hold,15.0038,
2019-11-19,1000000.0,0.0,0,0,0.0,hold,15.6972,
2019-11-20,1000000.0,0.0,0,0,0.0,hold,15.7558,
2019-11-21,1000000.0,0.0,0,0,0.0,hold,16.369,
2019-11-22,1000000.0,0.0,0,0,0.0,hold,16.122,
2019-11-25,1000000.0,0.0,0,0,0.0,hold,16.1046,
2019-11-26,1000000.0,0.0,0,0,0.0,hold,16.77,
2019-11-27,1000000.0,0.0,0,0,0.0,hold,16.1586,
2019-11-29,1000000.0,0.0,0,0,0.0,hold,15.8506,
2019-12-02,1000000.0,0.0,0,0,0.0,hold,14.4964,
2019-12-03,1000000.0,0.0,0,0,0.0,hold,13.9798,
2019-12-04,1000000.0,0.0,0,0,0.0,hold,13.4082,
2019-12-05,1000000.0,0.0,0,0,0.0,hold,14.0228,
2019-12-06,1000000.0,0.0,0,0,0.0,hold,14.2566,
2019-12-09,1000000.0,0.0,0,0,0.0,hold,14.5332,
2019-12-10,1000000.0,0.0,0,0,0.0,hold,14.547,
2019-12-11,1000000.0,0.0,0,0,0.0,hold,13.774,
2019-12-12,1000000.0,0.0,0,0,0.0,hold,13.7236,
2019-12-13,1000000.0,0.0,0,0,0.0,hold,14.3092,
2019-12-16,1000000.0,0.0,0,0,0.0,hold,14.4086,
2019-12-17,1000000.0,0.0,0,0,0.0,hold,14.7272,
2019-12-18,1000000.0,0.0,0,0,0.0,hold,14.5006,
2019-12-19,1000000.0,0.0,0,0,0.0,hold,14.9834,
2019-12-20,1000000.0,0.0,0,0,0.0,hold,15.6276,
2019-12-23,1000000.0,0.0,0,0,0.0,hold,15.5336,
2019-12-24,1000000.0,0.0,0,0,0.0,hold,15.7542,
2019-12-26,1000000.0,0.0,0,0,0.0,hold,16.153,
2019-12-27,1000000.0,0.0,0,0,0.0,hold,15.8988,
2019-12-30,1000000.0,0.0,0,0,0.0,hold,15.2808,
2019-12-31,1000000.0,0.0,0,0,0.0,hold,14.8746,
2020-01-02,1000000.0,0.0,0,0,0.0,hold,14.875,
2020-01-03,1000000.0,0.0,0,0,0.0,hold,14.776,
2020-01-06,1000000.0,0.0,0,0,0.0,hold,14.3278,
2020-01-07,1000000.0,0.0,0,0,0.0,hold,13.9752,
2020-01-08,1000000.0,0.0,0,0,0.0,hold,13.9712,
2020-01-09,1000000.0,0.0,0,0,0.0,hold,14.017,
2020-01-10,1000000.0,0.0,0,0,0.0,hold,14.4264,
2020-01-13,1000000.0,0.0,0,0,0.0,hold,14.8964,
2020-01-14,1000000.0,0.0,0,0,0.0,hold,14.8374,
2020-01-15,1000000.0,0.0,0,0,0.0,hold,14.311,
2020-01-16,1000000.0,0.0,0,0,0.0,hold,13.8544,
2020-01-17,1000000.0,0.0,0,0,0.0,hold,13.4256,
2020-01-21,1000000.0,0.0,0,0,0.0,hold,13.0908,
2020-01-22,1000000.0,0.0,0,0,0.0,hold,12.6916,
2020-01-23,1000000.0,0.0,0,0,0.0,hold,13.178,
2020-01-24,1000000.0,0.0,0,0,0.0,hold,12.5116,
2020-01-27,1000000.0,0.0,0,0,0.0,hold,11.925,
2020-01-28,1000000.0,0.0,0,0,0.0,hold,12.6322,
2020-01-29,1000000.0,0.0,0,0,0.0,hold,13.3814,
2020-01-30,1000000.0,0.0,0,0,0.0,hold,12.638,
2020-01-31,1000000.0,0.0,0,0,0.0,hold,12.8666,
2020-02-03,1000000.0,0.0,0,0,0.0,hold,13.2442,
2020-02-04,1000000.0,0.0,0,0,0.0,hold,12.9742,
2020-02-05,1000000.0,0.0,0,0,0.0,hold,13.902,
2020-02-06,1000000.0,0.0,0,0,0.0,hold,14.3096,
2020-02-07,1000000.0,0.0,0,0,0.0,hold,15.3554,
2020-02-10,1000000.0,0.0,0,0,0.0,hold,15.6014,
2020-02-11,1000000.0,0.0,0,0,0.0,hold,15.2314,
2020-02-12,1000000.0,0.0,0,0,0.0,hold,16.5578,
2020-02-13,1000000.0,0.0,0,0,0.0,hold,16.3526,
2020-02-14,1000000.0,0.0,0,0,0.0,hold,16.0572,
2020-02-18,1000000.0,0.0,0,0,0.0,hold,16.578,
2020-02-19,1000000.0,0.0,0,0,0.0,hold,17.1776,
2020-02-20,1000000.0,0.0,0,0,0.0,hold,16.738,
2020-02-21,1000000.0,0.0,0,0,0.0,hold,16.4492,
2020-02-24,1000000.0,0.0,0,0,0.0,hold,16.2096,
2020-02-25,1000000.0,0.0,0,0,0.0,hold,14.9662,
2020-02-26,1000000.0,0.0,0,0,0.0,hold,12.9988,
2020-02-27,1000000.0,0.0,0,0,0.0,hold,13.2556,
2020-02-28,1000000.0,0.0,0,0,0.0,hold,15.1824,
2020-03-02,1000000.0,0.0,0,0,0.0,hold,17.7606,
2020-03-03,1000000.0,0.0,0,0,0.0,hold,17.1584,
2020-03-04,1000000.0,0.0,0,0,0.0,hold,18.2388,
2020-03-05,1000000.0,0.0,0,0,0.0,hold,17.5494,
2020-03-06,1000000.0,0.0,0,0,0.0,hold,17.0048,
2020-03-09,1000000.0,0.0,0,0,0.0,hold,16.9838,
2020-03-10,1000000.0,0.0,0,0,0.0,hold,15.5374,
2020-03-11,1000000.0,0.0,0,0,0.0,hold,15.4404,
2020-03-12,1000000.0,0.0,0,0,0.0,hold,9.8672,
2020-03-13,1000000.0,0.0,0,0,0.0,hold,9.3712,
2020-03-16,1000000.0,0.0,0,0,0.0,hold,5.2696,
2020-03-17,1000000.0,0.0,0,0,0.0,hold,7.469,
2020-03-18,1000000.0,0.0,0,0,0.0,hold,10.8444,
2020-03-19,1000000.0,0.0,0,0,0.0,hold,8.5438,
2020-03-20,1000000.0,0.0,0,0,0.0,hold,8.6094,
2020-03-23,1000000.0,0.0,0,0,0.0,hold,2.3958,
2020-03-24,1000000.0,0.0,0,0,0.0,hold,3.5378,
2020-03-25,1000000.0,0.0,0,0,0.0,hold,6.1896,
2020-03-26,1000000.0,0.0,0,0,0.0,hold,7.3306,
2020-03-27,1000000.0,0.0,0,0,0.0,hold,9.5126,
2020-03-30,1000000.0,0.0,0,0,0.0,hold,10.5756,
2020-03-31,1000000.0,0.0,0,0,0.0,hold,9.739,
2020-04-01,1000000.0,0.0,0,0,0.0,hold,8.0442,
2020-04-02,1000000.0,0.0,0,0,0.0,hold,7.1698,
2020-04-03,1000000.0,0.0,0,0,0.0,hold,6.0132,
2020-04-06,1000000.0,0.0,0,0,0.0,hold,8.2046,
2020-04-07,1000000.0,0.0,0,0,0.0,hold,8.9046,
2020-04-08,1000000.0,0.0,0,0,0.0,hold,8.0438,
2020-04-09,1000000.0,0.0,0,0,0.0,hold,9.8208,
2020-04-13,1000000.0,0.0,0,0,0.0,hold,11.2068,
2020-04-14,1000000.0,0.0,0,0,0.0,hold,13.2688,
2020-04-15,1000000.0,0.0,0,0,0.0,hold,13.0944,
2020-04-16,1000000.0,0.0,0,0,0.0,hold,13.121,
2020-04-17,1000000.0,0.0,0,0,0.0,hold,15.0178,
2020-04-20,1000000.0,0.0,0,0,0.0,hold,68.7716,
2020-04-21,1000000.0,0.0,0,0,0.0,hold,14.455,
2020-04-22,1000000.0,0.0,0,0,0.0,hold,14.3306,
2020-04-23,1000000.0,0.0,0,0,0.0,hold,11.8038,
2020-04-24,1000000.0,0.0,0,0,0.0,hold,10.6274,
2020-04-27,1000000.0,0.0,0,0,0.0,hold,13.918,
2020-04-28,1000000.0,0.0,0,0,0.0,hold,15.1728,
2020-04-29,1000000.0,0.0,0,0,0.0,hold,15.0246,
2020-04-30,1000000.0,0.0,0,0,0.0,hold,10.945,
2020-05-01,1000000.0,0.0,0,0,0.0,hold,12.8218,
2020-05-04,1000000.0,0.0,0,0,0.0,hold,13.8554,
2020-05-05,1000000.0,0.0,0,0,0.0,hold,13.2204,
2020-05-06,1000000.0,0.0,0,0,0.0,hold,12.0992,
2020-05-07,1000000.0,0.0,0,0,0.0,hold,14.2486,
2020-05-08,1000000.0,0.0,0,0,0.0,hold,14.5118,
2020-05-11,1000000.0,0.0,0,0,0.0,hold,13.8994,
2020-05-12,1000000.0,0.0,0,0,0.0,hold,11.6756,
2020-05-13,1000000.0,0.0,0,0,0.0,hold,10.2252,
2020-05-14,1000000.0,0.0,0,0,0.0,hold,10.5732,
2020-05-15,1000000.0,0.0,0,0,0.0,hold,10.6212,
2020-05-18,1000000.0,0.0,0,0,0.0,hold,10.992,
2020-05-19,1000000.0,0.0,0,0,0.0,hold,10.396,
2020-05-20,1000000.0,0.0,0,0,0.0,hold,9.6048,
2020-05-21,1000000.0,0.0,0,0,0.0,hold,9.1888,
2020-05-22,1000000.0,0.0,0,0,0.0,hold,9.5676,
2020-05-26,1000000.0,0.0,0,0,0.0,hold,8.8904,
2020-05-27,1000000.0,0.0,0,0,0.0,hold,8.6118,
2020-05-28,1000000.0,0.0,0,0,0.0,hold,7.2064,
2020-05-29,1000000.0,0.0,0,0,0.0,hold,6.741,
2020-06-01,1000000.0,0.0,0,0,0.0,hold,8.8336,
2020-06-02,1000000.0,0.0,0,0,0.0,hold,9.7918,
2020-06-03,1000000.0,0.0,0,0,0.0,hold,8.9548,
2020-06-04,1000000.0,0.0,0,0,0.0,hold,9.7994,
2020-06-05,1000000.0,0.0,0,0,0.0,hold,10.5392,
2020-06-08,1000000.0,0.0,0,0,0.0,hold,10.9682,
2020-06-09,1000000.0,0.0,0,0,0.0,hold,11.1142,
2020-06-10,1000000.0,0.0,0,0,0.0,hold,10.6992,
2020-06-11,1000000.0,0.0,0,0,0.0,hold,10.2184,
2020-06-12,1000000.0,0.0,0,0,0.0,hold,10.64,
2020-06-15,1000000.0,0.0,0,0,0.0,hold,11.4376,
2020-06-16,1000000.0,0.0,0,0,0.0,hold,11.9752,
2020-06-17,1000000.0,0.0,0,0,0.0,hold,12.6164,
2020-06-18,1000000.0,0.0,0,0,0.0,hold,13.156,
2020-06-19,1000000.0,0.0,0,0,0.0,hold,12.8144,
2020-06-22,1000000.0,0.0,0,0,0.0,hold,12.7568,
2020-06-23,1000000.0,0.0,0,0,0.0,hold,12.8552,
2020-06-24,1000000.0,0.0,0,0,0.0,hold,11.6004,
2020-06-25,1000000.0,0.0,0,0,0.0,hold,10.896,
2020-06-26,1000000.0,0.0,0,0,0.0,hold,9.7106,
2020-06-29,1000000.0,0.0,0,0,0.0,hold,9.7704,
2020-06-30,1000000.0,0.0,0,0,0.0,hold,10.8262,
2020-07-01,1000000.0,0.0,0,0,0.0,hold,11.0476,
2020-07-02,1000000.0,0.0,0,0,0.0,hold,11.843,
2020-07-06,1000000.0,0.0,0,0,0.0,hold,11.4962,
2020-07-07,1000000.0,0.0,0,0,0.0,hold,12.4862,
2020-07-08,1000000.0,0.0,0,0,0.0,hold,12.5268,
2020-07-09,1000000.0,0.0,0,0,0.0,hold,12.5286,
2020-07-10,1000000.0,0.0,0,0,0.0,hold,12.7536,
2020-07-13,1000000.0,0.0,0,0,0.0,hold,12.6842,
2020-07-14,1000000.0,0.0,0,0,0.0,hold,11.7284,
2020-07-15,1000000.0,0.0,0,0,0.0,hold,11.6332,
2020-07-16,1000000.0,0.0,0,0,0.0,hold,10.9898,
2020-07-17,1000000.0,0.0,0,0,0.0,hold,10.7634,
2020-07-20,1000000.0,0.0,0,0,0.0,hold,10.885,
2020-07-21,1000000.0,0.0,0,0,0.0,hold,11.7916,
2020-07-22,1000000.0,0.0,0,0,0.0,hold,11.8082,
2020-07-23,1000000.0,0.0,0,0,0.0,hold,11.7282,
2020-07-24,1000000.0,0.0,0,0,0.0,hold,12.2726,
2020-07-27,1000000.0,0.0,0,0,0.0,hold,11.649,
2020-07-28,1000000.0,0.0,0,0,0.0,hold,11.7862,
2020-07-29,1000000.0,0.0,0,0,0.0,hold,11.0382,
2020-07-30,1000000.0,0.0,0,0,0.0,hold,11.2178,
2020-07-31,1000000.0,0.0,0,0,0.0,hold,10.0082,
2020-08-03,1000000.0,0.0,0,0,0.0,hold,10.3294,
2020-08-04,1000000.0,0.0,0,0,0.0,hold,9.918,
2020-08-05,1000000.0,0.0,0,0,0.0,hold,9.7318,
2020-08-06,1000000.0,0.0,0,0,0.0,hold,9.9354,
2020-08-07,1000000.0,0.0,0,0,0.0,hold,9.6714,
2020-08-10,1000000.0,0.0,0,0,0.0,hold,9.797,
2020-08-11,1000000.0,0.0,0,0,0.0,hold,9.4536,
2020-08-12,1000000.0,0.0,0,0,0.0,hold,9.7572,
2020-08-13,1000000.0,0.0,0,0,0.0,hold,9.6678,
2020-08-14,1000000.0,0.0,0,0,0.0,hold,10.1526,
2020-08-17,1000000.0,0.0,0,0,0.0,hold,10.0174,
2020-08-18,1000000.0,0.0,0,0,0.0,hold,10.6796,
2020-08-19,1000000.0,0.0,0,0,0.0,hold,10.718,
2020-08-20,1000000.0,0.0,0,0,0.0,hold,11.1758,
2020-08-21,1000000.0,0.0,0,0,0.0,hold,10.5268,
2020-08-24,1000000.0,0.0,0,0,0.0,hold,13.1252,
2020-08-25,1000000.0,0.0,0,0,0.0,hold,13.3766,
2020-08-26,1000000.0,0.0,0,0,0.0,hold,12.1326,
2020-08-27,1000000.0,0.0,0,0,0.0,hold,9.8758,
2020-08-28,1000000.0,0.0,0,0,0.0,hold,10.8908,
2020-08-31,1000000.0,0.0,0,0,0.0,hold,9.8662,
2020-09-01,1000000.0,0.0,0,0,0.0,hold,8.7628,
2020-09-02,1000000.0,0.0,0,0,0.0,hold,8.785,
2020-09-03,1000000.0,0.0,0,0,0.0,hold,8.715,
2020-09-04,1000000.0,0.0,0,0,0.0,hold,9.3126,
2020-09-08,1000000.0,0.0,0,0,0.0,hold,9.1936,
2020-09-09,1000000.0,0.0,0,0,0.0,hold,8.7758,
2020-09-10,1000000.0,0.0,0,0,0.0,hold,8.5892,
2020-09-11,1000000.0,0.0,0,0,0.0,hold,8.5816,
2020-09-14,1000000.0,0.0,0,0,0.0,hold,9.038,
2020-09-15,1000000.0,0.0,0,0,0.0,hold,8.977,
2020-09-16,1000000.0,0.0,0,0,0.0,hold,8.7574,
2020-09-17,1000000.0,0.0,0,0,0.0,hold,9.5504,
2020-09-18,1000000.0,0.0,0,0,0.0,hold,9.7408,
2020-09-21,1000000.0,0.0,0,0,0.0,hold,9.151,
2020-09-22,1000000.0,0.0,0,0,0.0,hold,8.3458,
2020-09-23,1000000.0,0.0,0,0,0.0,hold,8.6514,
2020-09-24,1000000.0,0.0,0,0,0.0,hold,8.8034,
2020-09-25,1000000.0,0.0,0,0,0.0,hold,9.5144,
2020-09-28,1000000.0,0.0,0,0,0.0,hold,10.2578,
2020-09-29,1000000.0,0.0,0,0,0.0,hold,9.8836,
2020-09-30,1000000.0,0.0,0,0,0.0,hold,9.438,
2020-10-01,1000000.0,0.0,0,0,0.0,hold,9.2972,
2020-10-02,1000000.0,0.0,0,0,0.0,hold,9.598,
2020-10-05,1000000.0,0.0,0,0,0.0,hold,10.081,
2020-10-06,1000000.0,0.0,0,0,0.0,hold,10.5532,
2020-10-07,1000000.0,0.0,0,0,0.0,hold,9.9264,
2020-10-08,1000000.0,0.0,0,0,0.0,hold,9.987,
2020-10-09,1000000.0,0.0,0,0,0.0,hold,9.7958,
2020-10-12,1000000.0,0.0,0,0,0.0,hold,9.689,
2020-10-13,1000000.0,0.0,0,0,0.0,hold,9.2816,
2020-10-14,1000000.0,0.0,0,0,0.0,hold,9.1738,
2020-10-15,1000000.0,0.0,0,0,0.0,hold,8.7218,
2020-10-16,1000000.0,0.0,0,0,0.0,hold,8.3538,
2020-10-19,1000000.0,0.0,0,0,0.0,hold,7.9278,
2020-10-20,1000000.0,0.0,0,0,0.0,hold,8.2302,
2020-10-21,1000000.0,0.0,0,0,0.0,hold,7.857,
2020-10-22,1000000.0,0.0,0,0,0.0,hold,8.0366,
2020-10-23,1000000.0,0.0,0,0,0.0,hold,8.1574,
2020-10-26,1000000.0,0.0,0,0,0.0,hold,8.27,
2020-10-27,1000000.0,0.0,0,0,0.0,hold,8.653,
2020-10-28,1000000.0,0.0,0,0,0.0,hold,8.488,
2020-10-29,1000000.0,0.0,0,0,0.0,hold,8.5096,
2020-10-30,1000000.0,0.0,0,0,0.0,hold,8.7342,
2020-11-02,1000000.0,0.0,0,0,0.0,hold,8.2182,
2020-11-03,1000000.0,0.0,0,0,0.0,hold,8.2726,
2020-11-04,1000000.0,0.0,0,0,0.0,hold,8.3058,
2020-11-05,1000000.0,0.0,0,0,0.0,hold,8.8296,
2020-11-06,1000000.0,0.0,0,0,0.0,hold,9.2196,
2020-11-09,1000000.0,0.0,0,0,0.0,hold,9.2434,
2020-11-10,1000000.0,0.0,0,0,0.0,hold,9.6098,
2020-11-11,1000000.0,0.0,0,0,0.0,hold,8.9164,
2020-11-12,1000000.0,0.0,0,0,0.0,hold,8.545,
2020-11-13,1000000.0,0.0,0,0,0.0,hold,8.24,
2020-11-16,1000000.0,0.0,0,0,0.0,hold,7.975,
2020-11-17,1000000.0,0.0,0,0,0.0,hold,8.207,
2020-11-18,1000000.0,0.0,0,0,0.0,hold,8.4372,
2020-11-19,1000000.0,0.0,0,0,0.0,hold,8.5998,
2020-11-20,1000000.0,0.0,0,0,0.0,hold,8.7638,
2020-11-23,1000000.0,0.0,0,0,0.0,hold,8.999,
2020-11-24,1000000.0,0.0,0,0,0.0,hold,9.3526,
2020-11-25,1000000.0,0.0,0,0,0.0,hold,9.7524,
2020-11-27,1000000.0,0.0,0,0,0.0,hold,9.693,
2020-11-30,1000000.0,0.0,0,0,0.0,hold,8.6118,
2020-12-01,1000000.0,0.0,0,0,0.0,hold,8.4834,
2020-12-02,1000000.0,0.0,0,0,0.0,hold,8.564,
2020-12-03,1000000.0,0.0,0,0,0.0,hold,9.1938,
2020-12-04,1000000.0,0.0,0,0,0.0,hold,8.9,
2020-12-07,1000000.0,0.0,0,0,0.0,hold,8.9912,
2020-12-08,1000000.0,0.0,0,0,0.0,hold,9.259,
2020-12-09,1000000.0,0.0,0,0,0.0,hold,9.7898,
2020-12-10,1000000.0,0.0,0,0,0.0,hold,10.1846,
2020-12-11,1000000.0,0.0,0,0,0.0,hold,10.1622,
2020-12-14,1000000.0,0.0,0,0,0.0,hold,10.3064,
2020-12-15,1000000.0,0.0,0,0,0.0,hold,10.032,
2020-12-16,1000000.0,0.0,0,0,0.0,hold,10.7518,
2020-12-17,1000000.0,0.0,0,0,0.0,hold,11.4396,
2020-12-18,1000000.0,0.0,0,0,0.0,hold,11.1588,
2020-12-21,1000000.0,0.0,0,0,0.0,hold,11.0348,
2020-12-22,1000000.0,0.0,0,0,0.0,hold,10.9484,
2020-12-23,1000000.0,0.0,0,0,0.0,hold,11.541,
2020-12-24,1000000.0,0.0,0,0,0.0,hold,11.2392,
2020-12-28,1000000.0,0.0,0,0,0.0,hold,11.3816,
2020-12-29,1000000.0,0.0,0,0,0.0,hold,11.6764,
2020-12-30,1000000.0,0.0,0,0,0.0,hold,11.9932,
2020-12-31,1000000.0,0.0,0,0,0.0,hold,11.5834,
2021-01-04,1000000.0,0.0,0,0,0.0,hold,11.2892,
2021-01-05,1000000.0,0.0,0,0,0.0,hold,11.9934,
2021-01-06,1000000.0,0.0,0,0,0.0,hold,12.0718,
2021-01-07,1000000.0,0.0,0,0,0.0,hold,12.219,
2021-01-08,1000000.0,0.0,0,0,0.0,hold,13.0574,
2021-01-11,1000000.0,0.0,0,0,0.0,hold,12.3614,
2021-01-12,1000000.0,0.0,0,0,0.0,hold,12.6278,
2021-01-13,1000000.0,0.0,0,0,0.0,hold,12.841,
2021-01-14,1000000.0,0.0,0,0,0.0,hold,12.6108,
2021-01-15,1000000.0,0.0,0,0,0.0,hold,12.7358,
2021-01-19,1000000.0,0.0,0,0,0.0,hold,12.4686,
2021-01-20,1000000.0,0.0,0,0,0.0,hold,12.3948,
2021-01-21,1000000.0,0.0,0,0,0.0,hold,12.6196,
2021-01-22,1000000.0,0.0,0,0,0.0,hold,13.1576,
2021-01-25,1000000.0,0.0,0,0,0.0,hold,13.2554,0.7258
2021-01-26,1000000.0,0.0,0,0,0.0,hold,14.0272,2.127
2021-01-27,998740.0,0.0,-1,24000,0.0,enter,13.8334,1.4371
2021-01-28,985021.64,-13718.36,-1,24000,0.0,hold,14.405,2.131
2021-01-29,989087.28,4065.65,-1,24000,0.0,hold,14.2356,1.5599
2021-02-01,993555.97,4948.69,-1,24000,480.0,hold,14.0294,0.9084
2021-02-02,995883.97,2327.99,-1,24000,0.0,hold,13.9324,0.632
2021-02-03,990954.42,-4929.55,-1,24000,0.0,hold,14.1378,0.8911
2021-02-04,1003108.07,12153.65,-1,24000,0.0,hold,13.6314,-0.1225
2021-02-05,1009268.8,7420.74,0,0,0.0,exit,13.3222,-0.7635
2021-02-08,1009268.8,0.0,0,0,0.0,hold,13.3936,-0.8476
2021-02-09,1009268.8,0.0,0,0,0.0,hold,13.0946,-1.4142
2021-02-10,1009268.8,0.0,0,0,0.0,hold,12.2692,-2.5655
2021-02-11,1007903.8,0.0,1,26000,0.0,enter,12.39,-2.1695
2021-02-12,1016473.38,8569.57,1,26000,0.0,hold,12.7196,-1.6226
2021-02-16,1075576.61,59103.24,1,26000,0.0,hold,14.9928,1.3769
2021-02-17,1081725.66,7514.04,0,0,0.0,exit,15.2818,1.6051
2021-02-18,1081725.66,0.0,0,0,0.0,hold,15.43,1.6068
2021-02-19,1081725.66,0.0,0,0,0.0,hold,16.8738,2.8559
2021-02-22,1080938.16,0.0,-1,15000,0.0,enter,16.098,1.6592
2021-02-23,1074566.08,-6372.08,-1,15000,0.0,hold,16.5228,1.8942
2021-02-24,1073813.15,-752.93,-1,15000,0.0,hold,16.573,1.7299
2021-02-25,1080206.1,6392.95,-1,15000,0.0,hold,16.1468,1.1915
2021-02-26,1066703.12,-13502.97,-1,15000,0.0,hold,17.047,1.8173
2021-03-01,1033658.13,-32745.0,-1,15000,300.0,hold,19.23,2.939
2021-03-02,1025369.1,-8289.03,-1,15000,0.0,hold,19.7826,2.7432
2021-03-03,1036055.1,10686.0,-1,15000,0.0,hold,19.0702,2.0184
2021-03-04,1042280.14,6225.04,-1,15000,0.0,hold,18.6552,1.6029
2021-03-05,1038044.11,-4236.03,-1,15000,0.0,hold,18.9376,1.6001
2021-03-08,1036619.14,-1424.98,-1,15000,0.0,hold,19.0326,1.4645
2021-03-09,1020641.16,-15977.98,-1,15000,0.0,hold,20.0978,1.8272
